1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,4747,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,2171.5,2424,3030,3838,1868.5,2626,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,50.5,1060.5,1111,3030,606,4444,4494.5,808,50.5,757.5,151.5,3030,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,3989.5,2121,959.5,3131,2676.5,3585.5,4242,1666.5,1464.5,2121,151.5,3888.5,3838,4040,808,3989.5,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1616,202,707,757.5,2070.5,404,1565.5,3585.5,2929,4444,606,555.5,3030,4040,3181.5,2323,1161.5,1767.5,2222,4343,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,505,505,505,505,505,505,202,3181.5,404,757.5,2070.5,50.5,4040,909,3333,555.5,2676.5,2828,2323,2979.5,4999.5,2474.5,909,1515,2575.5,2929,101,2828,2676.5,3989.5,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,505,505,505,505,505,505,4595.5,2626,2575.5,353.5,50.5,2424,2676.5,4797.5,2020,4848,2626,555.5,3787.5,757.5,3383.5,2424,353.5,202,656.5,151.5,1919,3636,4090.5,3080.5,4343,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,505,505,505,505,505,1969.5,4090.5,606,707,50.5,3535,858.5,2424,3282.5,404,3636,1161.5,1515,4545,3686.5,2575.5,1969.5,151.5,1868.5,1616,3686.5,101,4191.5,3585.5,4646,4343,1464.5,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,505,505,505,505,2626,3282.5,2676.5,3636,4848,1212,3636,2676.5,4040,1515,3939,2575.5,4393.5,3030,1060.5,1212,1010,1161.5,1060.5,858.5,4343,3686.5,2272.5,3080.5,1515,2373.5,656.5,3888.5,1717,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,505,505,505,505,2020,3080.5,2828,2222,4292.5,858.5,1717,757.5,3181.5,2323,4242,151.5,4898.5,909,3838,3333,1868.5,252.5,1060.5,1666.5,2121,1161.5,4949,4242,3030,1010,4141,2222,2525,555.5,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,505,505,505,505,1717,4999.5,5050,2323,1717,2070.5,4747,505,101,3080.5,4242,1868.5,4242,3232,4747,3484.5,858.5,2424,1818,303,1717,808,3585.5,4898.5,5050,707,555.5,4191.5,2929,2575.5,3686.5,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,505,505,505,505,1414,404,4949,1868.5,2121,1262.5,4797.5,202,2121,4141,1060.5,909,5050,4848,1767.5,1010,3181.5,858.5,3080.5,656.5,3484.5,4242,2272.5,858.5,707,4545,1717,4949,4898.5,4040,757.5,707,4848,959.5,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,505,505,505,50.5,3737,2373.5,4494.5,2676.5,1363.5,1010,4242,4242,2070.5,3383.5,1919,252.5,3585.5,4494.5,555.5,959.5,3939,252.5,252.5,3131,1818,1363.5,2525,2626,656.5,1414,959.5,3585.5,3989.5,4999.5,2121,2575.5,2676.5,3636,1464.5,3080.5,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,505,505,505,2525,1666.5,202,2676.5,2777.5,4191.5,2626,4545,909,4494.5,3686.5,1111,2323,1717,2020,656.5,404,2474.5,3636,3636,4545,4393.5,2323,3434,2575.5,1060.5,3989.5,1565.5,3030,1919,1212,1262.5,555.5,5050,656.5,4595.5,1616,4393.5,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,505,505,1212,3232,5050,3282.5,2979.5,858.5,1212,2929,3585.5,454.5,2727,4090.5,454.5,101,2171.5,4696.5,4545,1464.5,1363.5,4646,1212,4393.5,1212,3030,2121,959.5,4494.5,757.5,4090.5,1010,454.5,4343,4141,555.5,2424,2424,656.5,1868.5,5050,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,505,50.5,2525,3181.5,808,1464.5,4494.5,252.5,2171.5,4494.5,4898.5,3333,808,4696.5,4292.5,2121,4898.5,3737,101,2121,3585.5,2323,4949,202,4898.5,4040,4696.5,2979.5,101,3535,3686.5,4999.5,808,2979.5,2020,1616,2828,3989.5,252.5,1414,1767.5,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,505,4141,4898.5,2373.5,4494.5,4343,606,3636,4343,2121,3939,2424,606,3282.5,4848,4848,4898.5,2424,2323,1818,2171.5,2929,1565.5,3888.5,3686.5,4343,4141,4696.5,3383.5,1767.5,3585.5,4696.5,2020,3989.5,505,2626,3535,2272.5,505,1515,202,4747,1212,3131,4747,454.5,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,3888.5,4949,3787.5,2575.5,3333,1666.5,3939,4949,1363.5,50.5,252.5,4595.5,1515,2020,252.5,2323,3636,4040,959.5,2525,2020,2979.5,2828,1010,3737,3686.5,4343,1818,3686.5,3030,454.5,808,4696.5,2272.5,707,1868.5,3282.5,5050,1868.5,252.5,4999.5,1000000,1000000,1000000,1000000,3535,909,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,1313,2272.5,1010,2222,707,3686.5,505,2070.5,4696.5,1313,2979.5,1414,4040,2777.5,3383.5,1060.5,404,5050,606,3484.5,1919,4848,4090.5,4393.5,1818,2373.5,2272.5,4999.5,4999.5,2121,1414,3383.5,4848,1060.5,2121,1262.5,4797.5,1767.5,3484.5,3737,4797.5,1000000,1000000,1000000,1000000,4646,1515,505,505,505,505,2121,505,505,505
505,505,505,505,505,505,4898.5,959.5,2323,3080.5,4242,1969.5,2575.5,1161.5,4696.5,5050,3030,3737,1010,404,3383.5,1111,3989.5,2474.5,2222,2878.5,3535,808,353.5,2525,1969.5,4797.5,2070.5,2525,3838,303,404,4242,4393.5,3888.5,4343,2222,2626,1565.5,3636,1515,3939,4494.5,1000000,1000000,1000000,1000000,2979.5,2626,1818,3030,1616,1363.5,2171.5,1262.5,5050,505
505,505,505,505,505,505,353.5,2929,3080.5,909,202,3989.5,1111,3484.5,303,1818,3939,505,4646,656.5,3434,707,2373.5,2373.5,3383.5,404,505,4949,1666.5,1767.5,1868.5,2626,1868.5,4393.5,1919,454.5,5050,4595.5,4040,353.5,2777.5,4444,757.5,3484.5,4545,3232,808,3030,1000000,1000000,1000000,1000000,3989.5,909,4141,656.5,4898.5,3585.5,2979.5,3484.5,202,505
505,505,505,505,505,3434,4191.5,1818,2424,2979.5,4141,151.5,151.5,2929,4494.5,3484.5,4848,1010,4343,1161.5,2424,858.5,555.5,5050,2676.5,303,202,2323,959.5,2070.5,909,1969.5,4747,909,656.5,707,4797.5,3030,2272.5,2828,4444,4191.5,4545,1919,3787.5,4040,2171.5,808,1000000,1000000,1000000,1000000,4848,2979.5,1000000,1000000,1000000,1000000,1000000,3181.5,1565.5,505
